id,rate
33157,20.19 
43135,20.19 
99829,20.19 
60639,20.19 
28714,20.19 
77882,20.19 
42120,20.19 
13642,20.18 
18630,20.18 
40146,20.18 
33852,20.18 
72855,20.18 
28685,20.18 
35978,20.18 
35771,20.18 
72436,20.18 
49913,20.18 
25064,20.17 
59010,20.17 
32668,20.17 
68102,20.17 
05766,20.17 
25545,20.16 
44310,20.16 
12087,20.16 
77363,20.16 
62924,20.16 
69217,20.16 
81089,20.16 
58372,20.16 
04961,20.15 
50631,20.15 
35564,20.15 
71749,20.15 
68766,20.15 
37846,20.15 
29303,20.15 
21229,20.14 
33857,20.14 
58787,20.14 
96708,20.14 
37130,20.14 
70036,20.14 
74820,20.14 
40801,20.14 
08302,20.13 
32621,20.13 
37318,20.13 
99663,20.13 
04746,20.13 
75838,20.13 
99682,20.13 
45237,20.13 
20009,20.12 
42762,20.12 
24724,20.12 
50586,20.12 
99401,20.12 
33055,20.12 
70607,20.12 
69128,20.12 
84539,20.12 
68457,20.12 
21226,20.11 
38863,20.11 
83542,20.11 
64870,20.11 
44117,20.11 
15442,20.10 
34753,20.10 
76067,20.10 
59832,20.10 
04986,20.10 
37710,20.10 
46619,20.09 
42079,20.09 
79565,20.09 
74871,20.09 
58559,20.09 
49309,20.08 
28756,20.08 
58769,20.08 
74104,20.08 
35031,20.08 
72835,20.08 
64769,20.08 
62895,20.08 
26374,20.07 
02882,20.07 
14744,20.07 
71362,20.07 
32628,20.07 
58735,20.07 
67865,20.07 
24986,20.07 
13815,20.06 
32564,20.06 
25865,20.06 
55117,20.06 
95456,20.06 
40359,20.06 
67838,20.06 
74354,20.06 
85016,20.06 
37713,20.06 
14606,20.05 
17535,20.05 
28365,20.05 
29340,20.05 
29058,20.05 
95307,20.05 
30817,20.05 
72442,20.05 
64437,20.05 
74848,20.05 
79706,20.05 
34449,20.05 
39629,20.04 
98377,20.04 
70342,20.04 
13601,20.03 
17101,20.03 
92354,20.03 
49656,20.03 
95316,20.03 
23803,20.03 
18824,20.02 
13206,20.02 
32425,20.02 
54628,20.02 
40464,20.02 
81025,20.02 
35957,20.02 
36505,20.02 
72461,20.02 
73626,20.02 
82007,20.02 
40475,20.02 
52803,20.01 
37181,20.01 
37385,20.01 
98201,20.01 
76821,20.01 
77865,20.01 
29741,20.01 
15841,20.00 
95060,20.00 
24161,20.00 
12041,20.00 
48761,20.00 
58560,20.00 
30137,20.00 
30461,20.00 
04231,20.00 
56758,20.00 
56257,20.00 
68759,20.00 
63539,20.00 
28451,20.00 
65446,20.00 
71410,20.00 
70634,20.00 
68841,20.00 
69156,20.00 
74764,20.00 
79733,20.00 
79713,20.00 
24613,20.00 
15203,19.99 
67213,19.99 
15851,19.99 
26149,19.98 
30147,19.98 
59725,19.98 
95426,19.98 
78039,19.98 
73949,19.98 
78873,19.98 
62896,19.98 
26866,19.97 
26542,19.97 
15923,19.97 
86432,19.97 
31625,19.97 
65723,19.97 
75844,19.97 
51103,19.97 
25529,19.96 
15148,19.96 
43942,19.96 
97344,19.96 
65534,19.96 
71403,19.96 
37309,19.96 
12883,19.95 
16404,19.95 
22627,19.95 
83228,19.95 
04982,19.95 
65550,19.95 
75862,19.95 
04619,19.95 
26408,19.94 
77868,19.94 
47849,19.94 
36444,19.94 
47390,19.93 
51543,19.93 
30558,19.93 
97430,19.93 
72577,19.93 
96080,19.93 
30655,19.93 
34679,19.92 
11096,19.92 
54488,19.92 
04685,19.92 
04634,19.92 
98856,19.92 
67878,19.92 
67557,19.92 
95407,19.92 
83845,19.92 
33012,19.92 
42326,19.91 
57334,19.91 
93643,19.91 
28403,19.91 
76861,19.91 
37743,19.91 
24313,19.90 
13835,19.90 
18846,19.90 
58422,19.90 
45678,19.90 
83546,19.90 
64645,19.90 
70581,19.90 
75647,19.90 
92111,19.90 
29448,19.90 
24970,19.89 
39477,19.89 
97914,19.89 
80239,19.89 
29656,19.89 
32694,19.88 
98531,19.88 
93060,19.88 
62417,19.88 
25306,19.87 
38368,19.87 
54420,19.87 
98635,19.87 
37335,19.87 
67352,19.87 
32038,19.87 
29379,19.87 
15436,19.86 
47339,19.86 
24851,19.86 
86333,19.86 
29166,19.86 
65620,19.86 
74902,19.86 
58385,19.86 
15313,19.85 
42352,19.85 
71004,19.85 
86332,19.85 
78648,19.85 
79256,19.85 
75850,19.85 
16435,19.84 
16645,19.84 
17923,19.84 
76504,19.84 
37757,19.84 
72070,19.84 
79530,19.84 
26241,19.84 
15920,19.83 
95251,19.83 
70374,19.83 
43731,19.83 
24945,19.82 
23942,19.82 
25555,19.82 
18970,19.82 
43217,19.82 
98547,19.82 
67621,19.82 
76664,19.82 
76201,19.82 
98821,19.82 
62027,19.82 
26761,19.81 
13158,19.81 
86046,19.81 
32507,19.81 
51454,19.81 
32618,19.81 
24603,19.80 
14218,19.80 
15961,19.80 
38474,19.80 
98649,19.80 
72530,19.80 
74010,19.80 
75554,19.80 
81090,19.80 
64646,19.80 
16680,19.79 
49863,19.79 
66528,19.79 
31061,19.79 
68309,19.79 
27288,19.78 
33145,19.78 
33570,19.78 
96143,19.78 
64445,19.78 
81073,19.78 
78946,19.78 
36344,19.78 
38236,19.77 
33314,19.77 
59443,19.77 
98617,19.77 
35125,19.77 
74442,19.77 
56384,19.77 
38310,19.76 
05051,19.76 
28624,19.76 
85712,19.76 
63436,19.76 
75763,19.76 
77099,19.76 
62887,19.76 
47710,19.75 
17602,19.75 
70740,19.75 
11217,19.75 
62935,19.75 
17701,19.75 
13658,19.74 
59311,19.74 
59735,19.74 
37025,19.74 
97741,19.74 
37811,19.74 
68948,19.74 
72840,19.74 
39741,19.74 
46953,19.73 
15064,19.73 
25827,19.73 
33133,19.73 
48659,19.73 
86429,19.73 
30286,19.73 
30708,19.73 
37719,19.73 
68872,19.73 
72703,19.73 
97520,19.73 
58461,19.73 
24934,19.72 
24370,19.72 
56482,19.72 
99185,19.72 
83839,19.72 
99109,19.72 
77415,19.72 
12917,19.71 
13673,19.71 
13662,19.71 
32949,19.71 
32189,19.71 
10036,19.71 
95458,19.71 
37658,19.71 
67631,19.71 
66777,19.71 
63435,19.71 
67855,19.71 
55405,19.71 
26763,19.70 
89502,19.70 
25971,19.70 
27107,19.70 
32110,19.70 
43224,19.70 
35980,19.70 
68631,19.70 
66753,19.70 
65339,19.70 
78027,19.70 
92223,19.70 
99749,19.70 
97467,19.70 
17509,19.70 
16124,19.69 
50149,19.69 
32683,19.69 
42445,19.69 
76701,19.69 
01550,19.69 
59211,19.69 
38565,19.69 
43908,19.69 
61372,19.69 
29020,19.68 
05656,19.68 
93722,19.68 
87740,19.68 
63536,19.68 
72932,19.67 
95122,19.67 
73529,19.67 
74048,19.67 
16640,19.66 
45216,19.66 
37345,19.66 
30110,19.66 
85625,19.66 
95421,19.66 
99360,19.66 
96122,19.66 
33614,19.66 
65349,19.65 
61422,19.65 
27577,19.64 
33823,19.64 
28707,19.64 
37381,19.64 
92551,19.64 
12734,19.63 
26568,19.63 
29325,19.63 
83655,19.63 
71225,19.63 
91803,19.63 
62460,19.63 
48708,19.62 
84640,19.62 
79106,19.62 
24270,19.61 
13775,19.61 
27703,19.61 
78632,19.61 
11229,19.61 
56350,19.61 
29107,19.61 
57531,19.61 
12858,19.60 
43943,19.60 
72110,19.60 
29122,19.60 
29844,19.60 
24317,19.60 
55712,19.59 
30014,19.59 
82639,19.59 
66801,19.59 
62427,19.59 
05867,19.59 
47325,19.58 
85638,19.58 
18701,19.58 
33881,19.58 
32346,19.58 
58710,19.58 
58643,19.58 
57475,19.58 
37601,19.58 
45801,19.58 
67675,19.58 
28679,19.58 
69216,19.58 
66751,19.58 
16656,19.58 
26175,19.57 
32303,19.57 
76566,19.57 
41008,19.57 
69360,19.57 
11575,19.57 
54433,19.56 
60660,19.56 
30553,19.56 
57793,19.56 
31064,19.56 
99141,19.56 
43723,19.56 
29053,19.56 
68801,19.56 
96001,19.56 
37324,19.56 
13450,19.55 
32603,19.55 
59054,19.55 
44606,19.55 
62952,19.55 
95419,19.55 
28399,19.55 
70710,19.55 
68713,19.55 
65802,19.55 
35585,19.55 
16619,19.54 
26287,19.54 
96067,19.54 
76626,19.54 
94129,19.54 
55771,19.54 
38868,19.53 
38564,19.53 
58533,19.53 
98557,19.53 
31565,19.53 
72744,19.53 
83204,19.53 
28906,19.53 
26141,19.52 
28371,19.52 
29172,19.52 
01247,19.52 
97827,19.52 
76486,19.52 
78351,19.52 
75069,19.52 
92627,19.52 
62992,19.52 
16301,19.51 
27886,19.51 
28333,19.51 
28091,19.51 
37874,19.51 
82055,19.51 
73938,19.51 
73540,19.51 
64844,19.51 
79734,19.51 
93001,19.51 
32205,19.51 
16438,19.50 
28306,19.50 
95469,19.50 
75141,19.50 
75643,19.50 
70364,19.50 
46345,19.49 
13637,19.49 
23302,19.49 
20781,19.49 
04669,19.49 
87029,19.49 
31542,19.49 
73632,19.49 
65613,19.49 
75153,19.49 
30032,19.49 
57720,19.48 
52215,19.48 
56477,19.48 
40437,19.48 
74729,19.48 
34482,19.48 
65501,19.48 
83639,19.48 
67954,19.48 
29437,19.47 
87514,19.47 
72001,19.47 
71046,19.47 
17563,19.46 
49709,19.46 
59825,19.46 
29605,19.46 
76380,19.46 
59711,19.46 
70343,19.46 
77617,19.46 
29471,19.46 
24053,19.45 
38829,19.45 
40348,19.45 
32567,19.45 
29360,19.45 
85201,19.45 
41168,19.45 
71129,19.45 
98555,19.45 
97457,19.45 
07202,19.45 
44509,19.44 
47465,19.44 
59648,19.44 
91759,19.44 
69026,19.44 
67336,19.44 
78851,19.44 
71367,19.44 
27850,19.43 
56455,19.43 
29401,19.43 
30230,19.43 
93238,19.43 
65258,19.43 
75160,19.43 
80905,19.43 
95043,19.43 
68014,19.43 
15377,19.42 
28144,19.42 
35179,19.42 
38356,19.42 
81137,19.42 
71073,19.42 
74108,19.42 
76261,19.42 
84633,19.42 
64862,19.42 
32134,19.41 
54631,19.41 
72764,19.41 
30728,19.41 
36551,19.41 
24224,19.40 
15754,19.40 
31795,19.40 
59419,19.40 
95659,19.40 
58009,19.40 
63019,19.40 
71426,19.40 
73067,19.40 
57719,19.40 
19079,19.39 
98121,19.39 
35966,19.39 
50520,19.39 
04410,19.38 
16825,19.38 
17851,19.38 
25302,19.38 
95465,19.38 
59254,19.38 
74038,19.38 
75644,19.38 
79922,19.38 
19126,19.38 
15480,19.37 
04265,19.37 
26254,19.37 
49938,19.37 
89020,19.37 
45693,19.37 
70533,19.37 
65263,19.37 
93205,19.37 
59538,19.37 
13069,19.36 
43348,19.36 
41041,19.36 
48157,19.36 
04976,19.36 
98610,19.36 
28525,19.36 
72041,19.36 
83856,19.36 
83013,19.36 
62812,19.36 
04776,19.35 
23176,19.35 
49710,19.35 
28683,19.35 
71744,19.35 
79731,19.35 
77533,19.35 
73439,19.35 
65605,19.35 
81320,19.35 
68734,19.35 
17021,19.34 
28160,19.34 
55812,19.34 
33880,19.34 
30293,19.34 
30411,19.34 
83246,19.34 
67210,19.34 
62830,19.34 
69151,19.34 
76652,19.34 
72635,19.34 
30161,19.34 
30071,19.33 
38233,19.33 
83318,19.33 
68852,19.33 
79225,19.33 
71071,19.33 
38485,19.32 
43728,19.32 
97113,19.32 
65261,19.32 
32131,19.32 
12901,19.31 
26716,19.31 
24957,19.31 
97424,19.31 
42206,19.31 
95551,19.31 
83801,19.31 
17403,19.31 
24483,19.30 
16743,19.30 
28454,19.30 
97305,19.30 
93667,19.30 
83202,19.30 
32040,19.30 
47223,19.29 
46346,19.29 
26435,19.29 
22433,19.29 
36271,19.29 
84749,19.29 
57063,19.29 
29617,19.29 
31622,19.29 
67131,19.29 
79325,19.29 
32640,19.29 
18461,19.28 
43766,19.28 
64649,19.28 
42344,19.28 
49765,19.28 
15364,19.27 
14826,19.27 
32333,19.27 
61074,19.27 
29929,19.27 
89001,19.27 
79372,19.27 
90010,19.27 
91905,19.27 
99925,19.27 
98846,19.27 
77008,19.27 
08069,19.26 
15088,19.26 
13363,19.26 
60433,19.26 
97442,19.26 
32344,19.26 
68440,19.26 
78252,19.26 
81419,19.26 
35553,19.26 
15742,19.25 
57437,19.25 
35989,19.25 
75437,19.25 
65566,19.25 
83330,19.25 
71941,19.25 
08066,19.24 
01851,19.24 
68720,19.24 
27542,19.24 
49623,19.24 
13493,19.24 
12928,19.23 
16720,19.23 
49305,19.23 
43402,19.23 
97735,19.23 
71846,19.23 
72534,19.23 
72479,19.23 
76107,19.23 
36301,19.23 
13126,19.22 
13074,19.22 
40006,19.22 
85303,19.22 
35541,19.22 
77047,19.22 
32901,19.22 
50008,19.21 
14895,19.21 
42083,19.21 
52212,19.21 
99403,19.21 
69211,19.21 
66010,19.21 
66078,19.21 
82520,19.21 
64470,19.21 
48856,19.20 
18702,19.20 
73562,19.20 
57632,19.20 
48060,19.20 
43458,19.20 
56211,19.19 
40115,19.19 
33441,19.19 
98541,19.19 
74454,19.19 
75550,19.19 
76559,19.19 
36441,19.18 
11105,19.18 
60964,19.18 
68825,19.18 
62882,19.18 
85553,19.18 
67837,19.18 
72466,19.18 
74833,19.18 
96093,19.18 
90012,19.18 
70631,19.18 
22488,19.17 
27504,19.17 
54652,19.17 
98273,19.17 
71852,19.17 
96086,19.17 
93251,19.17 
44683,19.17 
17211,19.16 
24055,19.16 
42286,19.16 
37760,19.16 
99556,19.16 
62918,19.16 
75496,19.16 
76255,19.16 
39116,19.16 
27405,19.15 
26415,19.15 
56479,19.15 
92084,19.15 
45776,19.15 
75143,19.15 
75709,19.15 
41034,19.15 
26808,19.14 
24368,19.14 
56313,19.14 
05843,19.14 
33001,19.14 
92116,19.14 
29351,19.14 
68105,19.14 
67360,19.14 
63473,19.14 
31017,19.14 
37354,19.14 
48731,19.13 
80207,19.13 
75949,19.13 
04276,19.12 
04955,19.12 
44511,19.12 
32130,19.12 
48656,19.12 
97479,19.12 
62932,19.12 
68815,19.12 
66725,19.12 
73646,19.12 
74501,19.12 
30627,19.12 
15344,19.11 
14715,19.11 
16631,19.11 
27356,19.11 
35136,19.11 
08561,19.11 
72668,19.11 
59922,19.11 
05822,19.11 
66782,19.11 
62436,19.11 
71218,19.11 
30220,19.11 
15557,19.10 
21532,19.10 
95612,19.10 
60505,19.10 
56521,19.10 
58460,19.10 
04009,19.09 
14709,19.09 
13661,19.09 
91335,19.09 
65713,19.09 
72167,19.09 
79778,19.09 
67142,19.09 
17536,19.08 
68747,19.08 
98424,19.08 
74050,19.08 
75638,19.08 
17047,19.07 
13459,19.07 
32570,19.07 
38058,19.07 
98286,19.07 
64801,19.07 
83869,19.07 
98108,19.07 
98237,19.07 
63430,19.07 
28349,19.06 
57066,19.06 
54542,19.06 
59324,19.06 
75973,19.06 
30504,19.06 
68725,19.06 
73669,19.06 
65556,19.06 
43756,19.06 
18508,19.05 
48235,19.05 
28315,19.05 
35953,19.05 
38629,19.05 
75482,19.05 
42276,19.05 
63469,19.05 
68944,19.05 
71422,19.05 
11354,19.05 
43437,19.04 
43938,19.04 
35755,19.04 
33013,19.04 
42463,19.04 
52308,19.04 
96764,19.04 
45619,19.04 
71635,19.04 
67341,19.04 
77662,19.04 
92114,19.04 
37329,19.04 
16030,19.03 
27524,19.03 
57760,19.03 
97330,19.03 
37303,19.03 
38647,19.03 
99371,19.03 
50484,19.03 
26159,19.02 
47591,19.02 
98822,19.02 
95471,19.02 
83867,19.02 
36584,19.02 
14719,19.01 
42123,19.01 
24333,19.01 
35592,19.01 
99676,19.01 
71234,19.01 
77878,19.01 
76842,19.01 
77539,19.01 
57353,19.01 
12472,19.00 
49628,19.00 
35747,19.00 
82842,19.00 
67028,19.00 
76454,19.00 
62477,19.00 
12885,18.99 
13638,18.99 
25507,18.99 
35042,18.99 
52651,18.99 
89110,18.99 
29169,18.99 
35183,18.99 
72456,18.99 
83536,18.99 
43106,18.99 
23937,18.98 
04758,18.98 
26059,18.98 
35010,18.98 
49638,18.98 
05085,18.98 
89409,18.98 
11210,18.98 
68777,18.98 
65632,18.98 
78393,18.98 
73110,18.98 
12187,18.98 
17529,18.97 
23092,18.97 
75833,18.97 
70460,18.97 
73449,18.97 
21613,18.97 
47452,18.96 
14753,18.96 
35490,18.96 
35962,18.96 
96052,18.96 
73759,18.96 
75773,18.96 
75704,18.96 
68050,18.96 
25705,18.95 
12985,18.95 
39482,18.95 
95917,18.95 
12167,18.95 
65707,18.95 
72431,18.95 
53190,18.95 
13757,18.94 
16692,18.94 
27507,18.94 
32433,18.94 
33193,18.94 
08332,18.94 
74438,18.94 
02215,18.94 
62095,18.94 
66406,18.94 
76930,18.94 
75494,18.94 
30531,18.94 
51016,18.93 
56755,18.93 
64730,18.93 
84532,18.93 
77836,18.93 
76424,18.93 
64643,18.93 
04289,18.92 
35176,18.92 
39191,18.92 
30577,18.92 
96750,18.92 
73505,18.92 
70643,18.92 
83314,18.92 
66937,18.92 
17768,18.91 
26619,18.91 
45153,18.91 
95629,18.91 
72828,18.91 
75485,18.91 
79501,18.91 
31518,18.91 
39108,18.90 
40068,18.90 
33901,18.90 
58436,18.90 
78343,18.90 
36507,18.90 
62444,18.90 
62948,18.90 
65020,18.90 
32321,18.90 
24592,18.89 
49769,18.89 
24201,18.89 
49442,18.89 
72453,18.89 
59036,18.89 
65486,18.89 
78229,18.89 
52544,18.89 
23505,18.88 
58456,18.88 
35555,18.88 
37030,18.88 
87736,18.88 
73942,18.88 
73459,18.88 
83850,18.88 
68757,18.88 
13357,18.87 
21912,18.87 
59353,18.87 
80645,18.87 
63531,18.87 
63621,18.87 
37040,18.87 
27316,18.86 
34488,18.86 
66605,18.86 
71751,18.86 
90249,18.86 
75232,18.86 
75412,18.86 
78662,18.86 
77468,18.86 
56025,18.85 
65803,18.85 
37848,18.85 
56446,18.85 
16935,18.84 
12763,18.84 
16920,18.84 
80818,18.84 
48529,18.84 
73458,18.84 
23827,18.84 
23517,18.83 
16045,18.83 
33334,18.83 
30104,18.83 
97435,18.83 
62633,18.83 
77575,18.83 
83610,18.83 
67106,18.83 
46405,18.82 
50546,18.82 
04221,18.82 
37604,18.82 
36511,18.82 
98632,18.82 
67501,18.82 
78016,18.82 
83338,18.82 
75560,18.82 
84642,18.82 
69025,18.82 
12847,18.81 
80740,18.81 
42431,18.81 
22437,18.81 
45133,18.81 
33471,18.81 
32536,18.81 
50471,18.81 
53403,18.81 
56466,18.81 
11419,18.81 
59064,18.81 
40311,18.81 
71371,18.81 
72921,18.81 
16879,18.81 
24422,18.80 
15062,18.80 
57641,18.80 
38913,18.80 
34470,18.80 
78631,18.80 
37388,18.80 
29332,18.80 
68325,18.80 
74730,18.80 
32446,18.80 
15204,18.79 
14805,18.79 
16040,18.79 
85601,18.79 
59632,18.79 
83251,18.79 
87413,18.79 
58366,18.79 
13639,18.78 
65752,18.78 
55785,18.78 
24540,18.78 
43701,18.77 
48610,18.77 
48458,18.77 
30182,18.77 
98105,18.77 
65333,18.77 
71940,18.77 
99033,18.77 
72068,18.77 
02130,18.76 
38549,18.76 
87107,18.76 
95437,18.76 
84770,18.76 
76692,18.76 
43912,18.75 
35768,18.75 
05404,18.75 
58228,18.75 
35580,18.75 
62832,18.75 
99159,18.75 
79369,18.75 
75751,18.75 
95245,18.75 
84516,18.75 
99661,18.75 
65789,18.75 
15772,18.74 
43345,18.74 
39327,18.74 
92544,18.74 
42372,18.74 
31024,18.74 
93933,18.74 
45631,18.74 
13339,18.73 
85353,18.73 
16142,18.73 
42351,18.73 
05744,18.73 
56676,18.73 
12078,18.73 
63468,18.73 
63565,18.73 
72956,18.73 
70732,18.73 
73739,18.73 
73044,18.73 
74553,18.73 
13656,18.73 
13697,18.72 
44093,18.72 
22503,18.72 
54895,18.72 
35616,18.72 
74035,18.72 
37890,18.72 
62967,18.72 
62811,18.72 
65669,18.72 
77067,18.72 
32820,18.72 
05038,18.71 
29661,18.71 
37642,18.71 
80835,18.71 
65026,18.71 
74576,18.71 
68924,18.71 
15641,18.70 
26847,18.70 
15211,18.70 
33405,18.70 
84630,18.70 
62941,18.70 
65278,18.70 
72438,18.70 
56170,18.70 
13797,18.69 
43611,18.69 
32456,18.69 
83661,18.69 
76823,18.69 
77538,18.69 
84716,18.69 
29205,18.69 
24528,18.68 
14767,18.68 
13302,18.68 
27379,18.68 
52219,18.68 
98595,18.68 
59006,18.68 
35973,18.68 
92004,18.68 
98591,18.68 
54493,18.68 
32440,18.67 
49224,18.67 
71822,18.67 
98256,18.67 
75061,18.67 
76270,18.67 
91752,18.67 
63945,18.67 
07734,18.66 
22436,18.66 
18466,18.66 
93635,18.66 
25090,18.66 
59747,18.66 
67423,18.66 
49764,18.66 
01420,18.65 
15413,18.65 
12759,18.65 
39664,18.65 
58310,18.65 
97426,18.65 
36322,18.65 
74030,18.65 
72685,18.65 
77590,18.65 
28753,18.65 
16249,18.64 
31743,18.64 
51354,18.64 
51453,18.64 
58646,18.64 
96132,18.64 
77625,18.64 
93631,18.64 
84053,18.64 
97527,18.64 
66755,18.64 
04041,18.63 
54930,18.63 
54655,18.63 
58778,18.63 
31036,18.63 
95673,18.63 
36793,18.63 
72112,18.63 
83467,18.63 
75117,18.63 
94806,18.63 
28675,18.63 
04956,18.62 
27014,18.62 
56644,18.62 
97416,18.62 
41003,18.62 
62958,18.62 
04068,18.62 
25270,18.61 
57724,18.61 
64652,18.61 
96075,18.61 
73843,18.61 
95936,18.61 
73729,18.61 
12937,18.60 
17949,18.60 
50014,18.60 
53926,18.60 
95563,18.60 
01022,18.60 
37367,18.60 
79379,18.60 
11713,18.60 
16420,18.59 
27557,18.59 
35650,18.59 
59840,18.59 
95045,18.59 
58625,18.59 
83236,18.59 
75090,18.59 
30568,18.59 
24433,18.58 
19113,18.58 
54867,18.58 
91304,18.58 
28684,18.58 
70749,18.58 
79525,18.58 
56646,18.58 
17976,18.57 
47470,18.57 
37891,18.57 
12190,18.57 
45653,18.57 
57312,18.57 
04426,18.56 
12801,18.56 
17257,18.56 
82321,18.56 
58382,18.56 
28649,18.56 
62452,18.56 
83336,18.56 
53827,18.56 
13812,18.55 
35960,18.55 
32568,18.55 
33174,18.55 
54537,18.55 
92086,18.55 
69343,18.55 
78753,18.55 
95920,18.55 
93554,18.55 
54526,18.55 
15655,18.54 
56673,18.54 
58212,18.54 
42141,18.54 
24651,18.53 
12122,18.53 
96819,18.53 
73056,18.53 
93527,18.53 
28460,18.53 
24630,18.52 
58652,18.52 
57059,18.52 
45766,18.52 
35754,18.52 
70446,18.52 
98281,18.52 
62920,18.52 
73742,18.52 
77831,18.52 
93015,18.52 
83445,18.52 
98465,18.52 
63939,18.52 
23897,18.51 
33759,18.51 
49289,18.51 
83353,18.51 
62838,18.51 
62860,18.51 
79762,18.51 
61941,18.51 
13616,18.50 
14723,18.50 
15848,18.50 
27818,18.50 
96826,18.50 
33068,18.50 
28394,18.50 
72644,18.50 
72104,18.50 
22469,18.50 
57344,18.49 
36453,18.49 
60153,18.49 
77357,18.49 
28586,18.49 
66535,18.49 
65624,18.49 
33172,18.49 
23509,18.48 
21851,18.48 
19401,18.48 
38575,18.48 
56637,18.48 
45640,18.48 
28455,18.48 
38251,18.48 
67737,18.48 
62433,18.48 
76905,18.48 
74565,18.48 
95833,18.48 
97211,18.48 
17224,18.47 
39665,18.47 
49340,18.47 
53924,18.47 
57261,18.47 
92234,18.47 
71834,18.47 
63330,18.47 
68860,18.47 
72756,18.47 
39443,18.47 
33435,18.46 
50593,18.46 
05855,18.46 
86442,18.46 
67731,18.46 
65708,18.46 
94702,18.46 
30668,18.46 
24293,18.45 
36251,18.45 
99139,18.45 
45648,18.45 
59301,18.45 
48739,18.45 
15338,18.44 
97813,18.44 
17920,18.44 
25159,18.44 
33592,18.44 
04473,18.44 
29684,18.44 
31009,18.44 
37398,18.44 
66046,18.44 
70506,18.44 
72046,18.44 
75904,18.44 
98144,18.44 
23661,18.44 
16740,18.43 
27371,18.43 
33461,18.43 
32095,18.43 
95950,18.43 
58843,18.43 
61761,18.43 
35744,18.43 
99672,18.43 
58444,18.43 
50521,18.42 
12451,18.42 
29702,18.42 
37012,18.42 
88112,18.42 
65737,18.42 
97463,18.42 
97874,18.42 
72520,18.42 
58563,18.41 
30721,18.41 
59701,18.41 
97352,18.41 
75574,18.41 
83201,18.41 
76471,18.41 
24137,18.40 
13313,18.40 
39705,18.40 
30660,18.40 
79781,18.40 
40403,18.40 
67556,18.40 
62897,18.40 
73716,18.40 
29373,18.40 
36276,18.39 
50861,18.39 
51578,18.39 
44621,18.39 
45694,18.39 
95386,18.39 
67038,18.39 
80480,18.39 
76483,18.39 
76877,18.39 
83641,18.39 
30012,18.39 
56236,18.38 
82401,18.38 
37620,18.38 
38627,18.38 
16923,18.37 
08260,18.37 
20684,18.37 
27565,18.37 
93245,18.37 
38827,18.37 
62872,18.37 
76511,18.37 
75042,18.37 
19953,18.37 
15020,18.36 
27525,18.36 
50673,18.36 
87729,18.36 
31037,18.36 
63771,18.36 
83533,18.36 
07504,18.36 
17745,18.35 
18829,18.35 
57386,18.35 
72102,18.35 
73069,18.35 
66536,18.35 
36879,18.35 
04929,18.34 
97137,18.34 
19952,18.34 
24150,18.34 
13810,18.33 
92345,18.33 
28551,18.33 
16639,18.33 
48617,18.32 
14620,18.32 
16373,18.32 
28217,18.32 
97001,18.32 
31771,18.32 
64740,18.32 
74130,18.32 
99550,18.32 
34436,18.32 
24168,18.31 
27209,18.31 
34473,18.31 
12414,18.31 
92612,18.31 
36273,18.31 
83654,18.31 
29432,18.31 
28362,18.30 
52555,18.30 
28457,18.30 
97041,18.30 
66095,18.30 
70563,18.30 
68112,18.30 
16840,18.29 
24637,18.29 
26003,18.29 
33830,18.29 
98408,18.29 
57735,18.29 
62836,18.29 
80804,18.29 
04684,18.29 
24112,18.28 
40444,18.28 
60406,18.28 
59715,18.28 
62413,18.28 
08346,18.28 
29591,18.28 
67211,18.28 
06108,18.28 
18239,18.27 
22643,18.27 
24938,18.27 
81230,18.27 
31405,18.27 
71292,18.27 
67870,18.27 
10801,18.27 
13333,18.26 
27311,18.26 
53801,18.26 
54422,18.26 
05079,18.26 
41513,18.26 
88351,18.26 
37083,18.26 
64504,18.26 
72802,18.26 
75801,18.26 
83355,18.26 
30165,18.26 
16666,18.25 
24963,18.25 
61442,18.25 
82431,18.25 
70534,18.25 
72136,18.25 
38870,18.25 
27864,18.24 
32324,18.24 
92503,18.24 
29370,18.24 
50628,18.24 
04780,18.23 
16101,18.23 
26436,18.23 
99032,18.23 
59925,18.23 
73098,18.23 
75446,18.23 
32905,18.23 
26679,18.22 
13614,18.22 
61301,18.22 
40218,18.22 
97869,18.22 
37183,18.22 
71642,18.22 
79936,18.22 
78656,18.22 
43529,18.22 
17249,18.21 
16946,18.21 
33415,18.21 
56527,18.21 
81223,18.21 
76448,18.21 
79227,18.21 
82832,18.21 
71762,18.21 
16843,18.20 
14103,18.20 
23083,18.20 
98002,18.20 
35554,18.20 
98663,18.20 
56139,18.20 
35178,18.19 
57559,18.19 
76114,18.19 
10940,18.19 
71415,18.19 
55084,18.19 
99782,18.18 
43907,18.18 
27610,18.18 
35958,18.18 
52767,18.18 
56376,18.18 
57072,18.18 
